,Unnamed: 0,Tweet_text,emotion
165,165,buenas debes de indicar #talkpay en el mensaje para que pueda,anger
166,166,,guilt
167,167,,sadness
168,168,#talkpay,guilt
169,169,#equalpayday here's blog post laurenvoswinkel started #talkpay trend last year. transparency=equality?,anger
170,170,think accidentally started job remote contractor i've,guilt
171,171,finished,fear
172,172,happy #feministfriday! check video encouraging women & families,guilt
173,173,applications including salary requirement considered. unethical! nenamologists support wage,sadness
174,174,thanks joining us helping #talkpay! take look webinars!,guilt
175,175,questions #paytransparency? ask,disgust
176,176,people may mixed message current #transparency. try,guilt
177,177,vcs making 7 figures complain engineers make mid 6 figures. inconvenient vcs. #talkpay\n\n,sadness
178,178,steps going take #talkpay,disgust
179,179,managers fit #transparency,sadness
180,180,workforce ready?,disgust
181,181,responsible building #transparency plan,sadness
182,182,communicate #compensation large group? find decision,sadness
183,183,know generations skills make-up,disgust
184,184,"know roles organization
 understand #transparent",sadness
185,185,#talentmarket tight. ready engage,sadness
186,186,figure company goals work backwards,sadness
187,187,"make sure explain executive
 team #transparency",sadness
188,188,"company ready ""a cupboard doors""? maybe",anger
189,189,don't rip #transparency bandaid.,sadness
190,190,way #pay says lot,disgust
191,191,#transparency scary. remember spectrum! right,anger
192,192,train managers #talkpay! important,disgust
193,193,company #pay certain way? #talkpay,sadness
194,194,#comp plan philosophy? #talkpay,sadness
195,195,#transparent company,sadness
196,196,back pay conversations #data! help employees,joy
197,197,don't miss opportunities talk employees,sadness
198,198,think #transparency choices make related,disgust
199,199,#transparency isn't nothing. it's,anger
200,200,47% top performing companies intend #transparent,sadness
201,201,17% companies confident managers,sadness
202,202,people don't actually know paid,sadness
203,203,myth: #transparency means paying everyone more. actually,sadness
204,204,gen z coming. doesn't mean,disgust
205,205,different generations want #talkpay differently,guilt
206,206,#millennials opened door,sadness
207,207,you're prepared talk,disgust
208,208,#millennials,sadness
209,209,#transparency customer providers seems improve,sadness
210,210,#transparency means,sadness
211,211,use #payscale's #paytransparency spectrum,sadness
212,212,employees feel like talk employees,joy
213,213,#paytransparency can't simply turned #talkpay,sadness
214,214,welcome mykkah_herner ritalpatterson ! thanks joining #paytransparency,anger
215,215,welcome live-tweets #payscale's #transparency,sadness
216,216,use #talkpay join #paytransparency conversation.,joy
217,217,join us payscalebiz 10 (pst) live-tweets #paytransparency,disgust
218,218,getting ready #talkpay ritalpatterson #paytransparency,sadness
219,219,live tweeting #paytransparency webinar morning! tune 10 (pst) #talkpay,fear
220,220,reasons include \xc2\xa3 job ads: pay transparency going big 2017& #talkpay received,sadness
221,221,super excited announce #linkedinsalary! proud team! sandlerryan's great leader,anger
222,222,finished,fear
223,223,inside scoop treat target users pizza & beer exchange ideas feedback.,sadness
224,224,latest post paysliips site: work users #userresearch #design #agile,joy
225,225,"don\'t sit small room door closed making $7.50-$9.10/hr joining tech 2013 #talkpay because
 ""is wage",sadness
226,226,debatable #podcast '#talkpay lauren voswinkel' rubyrogues devchattv laurenvoswinkel #salary #jobs,sadness
227,227,care diversity,guilt
228,228,it\'s complicated decide ~ marcbenioff ceos intentionally fixing gender pay,sadness
229,229,\xe2\x80\x9chow salary transparency changing working world\xe2\x80\x9d mcdermott #canlab #cdnpoli #talkpay,sadness
230,230,\xe2\x80\x9chow salary transparency changing working world\xe2\x80\x9d mcdermott #canlab #cdnpoli #talkpay,sadness
231,231,\xe2\x80\x9chow salary transparency changing working world\xe2\x80\x9d mcdermott #canlab #cdnpoli #talkpay,sadness
232,232,\xe2\x80\x9chow salary transparency changing working world\xe2\x80\x9d mcdermott #canlab #cdnpoli #talkpay,sadness
233,233,audit first! #talkpay,fear
234,234,find job love...#talkpay,guilt
235,235,israel friends commonly ask eachother salaries. removing taboo share information promotes,disgust
236,236,it's money auditors accountants... #talkpay,fear
237,237,#talkpay tag shared,anger
238,238,we're #eblive16 - time find makes best place work. #talkpay,disgust
239,239,#talkpay tag shared,anger
240,240,2016 -,disgust
241,241,"summarized
 #talkpay wages software development",guilt
242,242,feel like god use way first,disgust
243,243,delegate ken plum: #cybersecurity northern virginia #ciscochat #talkpay,guilt
244,244,"#talkpay headshot
 gone hashtag movement fight compensation transparency",sadness
245,245,"today
 mel: geeking",disgust
246,246,"er vorig jaar ook been
 interessante hashtag waar iedereen zijn carriereverloop plus salaris noemde (#talkpay)",anger
247,247,that's awesome avh4 & techtonicaorg! great initiative thanks,guilt
248,248,putting tech salaries donations perspective. thanks,sadness
249,249,,sadness
250,250,,sadness
251,251,let's close gender gap \xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d end widening class disparity. today i'm donating,disgust
252,252,,guilt
253,253,,sadness
254,254,2015 - bicycle,anger
255,255,able bonus program offset low,sadness
256,256,#talkpay complete guide understanding equity compensation tech companies via fortunemagazine,sadness
257,257,,disgust
258,258,2016-shipping,disgust
259,259,maybe physically,disgust
260,260,talkpay comparably interesting,sadness
261,261,2016 -,disgust
262,262,netflix understanding #culture foosball tables - talking pay help.,sadness
263,263,nearly got ran tiny scion xa dude monster truck 1099,sadness
264,264,"give pound, give pound, give euro, give yen. i\'m international baby. ~",sadness
265,265,myhrdept share employee thinks they\xe2\x80\x99re worth,sadness
266,266,2016-california state,guilt
267,267,ffcbook,sadness
268,268,#talkpay,sadness
269,269,motto: talk salary! open $$ shouldn't taboo. elitedaily #askfeministfightclub,sadness
270,270,salary negotiation tech ashleypqpqp #madisonphp #talkpay,joy
271,271,don't know hillary's,anger
272,272,today day - spend wednesday night prepping next,disgust
273,273,learn #negotiate? good it? you're not? start here. #askforit,sadness
274,274,"thanks
 spending afternoon us negotiation coaching\",disgust
275,275,although i'm certain it's incredibly naive let rub feet terrified needed,sadness
276,276,ever accidentally found co-workers' pay levels? happen? feel? (if anything),sadness
277,277,creating habitable earth goal set burnt,anger
278,278,interesting conversations going leading engineering,disgust
279,279,#talkpay: reden war,joy
280,280,"didn\'t realize got $3k con
 budget",disgust
281,281,hellodigit cute #savings #money #talkpay #digit companies use automation gifs,sadness
282,282,"ceos replay
 pay conversation. -steve erb frontlineedu",sadness
283,283,could pick one thing talk communicating comp- it\'s cheap,sadness
284,284,time clock went physically,sadness
285,285,really can't make shit,sadness
286,286,talkpay need assistance help would definitely appreciated many,disgust
287,287,talkpay,disgust
288,288,feels like completely fully trust words per,disgust
289,289,programming's past reveals today's gender-pay gap. #talkpay,disgust
290,290,"talkpay president earth aim life. donate part why
 save",anger
291,291,women seek pay rises much men - less success\n,sadness
292,292,one nation god 6 days & i\'ve,disgust
293,293,think accidentally started job remote contractor i've,guilt
294,294,"talkpay you
 get",guilt
295,295,"jasonnazar talkpay farnoosh fucking
",anger
296,296,workers received 'real-terms' pay rise last,joy
297,297,watching #talkpay activity tomorrow gonna bloated,anger
298,298,gators talkpay hashtag pun can't come actual joke go,sadness
299,299,know average uk #salary,sadness
300,300,made anonymous spreadsheet developer salaries new zealand \xe2\x80\xa6 come #talkpay javascript_nz,joy
301,301,we've got better field\xe2\x80\x94wanna tate curator? don\xe2\x80\x99t quit day job!,disgust
302,302,ada sighed heavily & made minimum wage ($7.50/hr) plus nights $100-$300 cash,sadness
303,303,great user insights session smnthawbb - many thanks onfido hospitality. #talkpay,guilt
304,304,great evening paysliips playing #postitnotes empathy mapping #userinsight #startup #talkpay,disgust
305,305,great evening paysliips playing #postitnotes empathy mapping #userinsight #startup #talkpay,disgust
306,306,someone's beliefs/views aren't based logic,sadness
307,307,ootoovak prototypealex mogest javascript_nz interested ended creating talkpay,anger
308,308,rereading serena's vogue cover story april -,fear
309,309,#talkpay teaching school kids negotiation value confidence skills solution pay gaps,disgust
310,310,coralineada #talkpay hard.,sadness
311,311,h1b salary,sadness
312,312,great move woodfordfunds promote pay transparency #talkpay,disgust
313,313,removing bonus culture. bold step towards fair sustainable pay woodfordfunds,sadness
314,314,"massive arches inside #talkpay activity tomorrow gonna make very
",anger
315,315,removing bonus culture. bold step towards fair sustainable pay woodfordfunds,sadness
316,316,#genderpaygap tech,joy
317,317,see much people get paid. transparent compensation tech industry. #talkpay,sadness
318,318,2016 - archivist research,joy
319,319,lol i've working company four years make exactly that. time dust resume. #talkpay,disgust
320,320,non-profit health,guilt
321,321,"giving best communication..""\n\n\xd8\xa7\xd9\x84\xd8\xb9\xd8\xb7\xd8\xa7\xd8\xa1 \xd9\x87\xd9\x88 \xd8\xa7\xd9\x81\xd8\xb6\xd9\x84 \xd9\x88\xd8\xb3\xd9\x8a\xd9\x84\xd8\xa9 \xd8\xa5\xd8\xaa\xd8\xb5\xd8\xa7\xd9\x84..""\n\n#\xd9\x82\xd8\xb1\xd9\x88\xd8\xa8_\xd8\xa7\xd9\x84\xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa96 #\xd8\xa7\xd8\xb5\xd8\xaf\xd9\x82\xd8\xa7\xd8\xa1_\xd9\x84\xd9\x85\xd8\xa8\xd8\xa7\xd8\xb1\xd8\xaf\xd8\xa7 #friends #talkpay",disgust
322,322,salary transparency stack,guilt
323,323,2016 - kroger,joy
324,324,2016 - fortune,guilt
325,325,2016 - software,disgust
326,326,2016 - academic,fear
327,327,2016 - web,disgust
328,328,2016 - jr software,disgust
329,329,"sounds familiar museum world ""my struggle last great taboo: admitting salary"" \xe2\x80\xa6 via",sadness
330,330,pr/ad,joy
331,331,fidelity - software developer contractor - jersey,sadness
332,332,,fear
333,333,left four long-term internships couple museums archaeology labs,disgust
334,334,#firstsevenjobs #talkpay #musewomen\n: $8.00/hour\n: $10.50/hour\n: $8.50/hour\n: $11.00/hour\n: $250/month\n: $15/hour\n:,sadness
